2 Series,2018,16998,Manual,4302,Petrol,145,40.9,1.5
1 Series,2014,8690,Manual,51344,Diesel,30,65.7,2.0
4 Series,2015,15361,Manual,43745,Diesel,125,60.1,2.0
3 Series,2015,12110,Manual,54905,Diesel,125,58.9,2.0
3 Series,2016,12180,Manual,56763,Diesel,20,68.9,2.0
3 Series,2014,11491,Manual,64021,Diesel,125,57.6,2.0
1 Series,2019,21980,Manual,821,Diesel,145,72.4,1.5
1 Series,2019,20980,Manual,8617,Petrol,145,44.1,1.5
X1,2020,27493,Manual,3609,Diesel,145,39.2,2.0
2 Series,2019,19990,Manual,6361,Diesel,145,51.4,2.0
3 Series,2017,15890,Manual,34588,Diesel,145,64.2,2.0
4 Series,2014,13591,Manual,73417,Diesel,125,57.6,2.0
4 Series,2017,20217,Manual,31959,Petrol,145,43.5,2.0
1 Series,2018,16980,Manual,20100,Petrol,150,37.2,1.5
4 Series,2015,13750,Manual,34457,Petrol,160,44.8,2.0
3 Series,2015,12217,Manual,58943,Diesel,125,61.4,2.0
1 Series,2019,16980,Manual,4905,Petrol,145,53.3,1.5
1 Series,2018,15980,Manual,19093,Diesel,150,50.4,2.0
1 Series,2017,16990,Manual,32000,Diesel,30,62.8,2.0
1 Series,2016,12609,Manual,22991,Diesel,20,72.4,1.5
1 Series,2019,19980,Manual,2557,Petrol,145,44.1,1.5
2 Series,2018,18980,Manual,12769,Petrol,145,52.3,1.5
1 Series,2019,17780,Manual,7287,Diesel,150,72.4,1.5
3 Series,2013,7550,Manual,78650,Petrol,125,53.3,1.6
1 Series,2019,23440,Manual,4729,Petrol,145,41.5,1.5
1 Series,2015,11180,Manual,43424,Diesel,20,72.4,1.5
2 Series,2019,24490,Manual,8615,Diesel,150,60.1,2.0
3 Series,2015,13990,Manual,30441,Diesel,30,64.2,2.0
X1,2017,17370,Manual,29575,Diesel,145,58.9,2.0
X4,2015,18390,Manual,53197,Diesel,160,52.3,2.0
X3,2015,18192,Manual,33269,Diesel,160,52.3,2.0
1 Series,2015,13111,Manual,23320,Diesel,20,70.6,2.0
3 Series,2013,8492,Manual,73428,Diesel,20,68.9,2.0
3 Series,2018,15901,Manual,13759,Petrol,150,52.3,1.5
2 Series,2017,16172,Manual,13357,Diesel,20,74.3,1.5
1 Series,2019,18498,Manual,10624,Diesel,145,65.7,2.0
3 Series,2019,16698,Manual,12824,Diesel,150,67.3,2.0
4 Series,2015,15331,Manual,21324,Petrol,200,39.8,2.0
1 Series,2019,14498,Manual,15598,Diesel,150,72.4,1.5
1 Series,2014,8310,Manual,80664,Diesel,30,64.2,2.0
1 Series,2017,15490,Manual,25763,Petrol,145,46.3,2.0
2 Series,2019,18880,Manual,6225,Petrol,145,52.3,1.5
1 Series,2019,17980,Manual,8159,Diesel,145,70.6,1.5
2 Series,2019,18950,Manual,6311,Petrol,145,42.8,1.5
X1,2019,23980,Manual,2953,Petrol,145,51.4,1.5
1 Series,2017,14999,Manual,32082,Diesel,145,70.6,1.5
1 Series,2018,12291,Manual,45228,Diesel,145,72.4,1.5
1 Series,2016,12760,Manual,27759,Diesel,30,65.7,2.0
1 Series,2013,7131,Manual,73919,Diesel,30,65.7,2.0
1 Series,2016,12475,Manual,17550,Petrol,30,56.5,1.5
3 Series,2019,24990,Manual,4850,Diesel,145,64.2,2.0
X1,2013,12490,Manual,33584,Diesel,165,51.4,2.0
3 Series,2016,14990,Manual,33201,Petrol,150,48.7,2.0
2 Series,2020,22980,Manual,10,Petrol,145,47.1,1.5
1 Series,2016,12990,Manual,22700,Diesel,20,72.4,1.5
2 Series,2019,23480,Manual,1500,Petrol,145,42.8,1.5
3 Series,2019,24990,Manual,4293,Diesel,145,64.2,2.0
3 Series,2019,23990,Manual,5996,Diesel,145,67.3,2.0
3 Series,2020,23990,Manual,18,Diesel,145,56.5,2.0
4 Series,2016,15957,Manual,33805,Diesel,30,62.8,2.0
1 Series,2018,15224,Manual,12102,Petrol,145,37.7,1.5
3 Series,2019,24450,Manual,2323,Diesel,145,54.3,2.0
3 Series,2019,24450,Manual,3340,Diesel,145,54.3,2.0
3 Series,2020,24490,Manual,5,Diesel,145,56.5,2.0
2 Series,2020,22990,Manual,12,Diesel,145,60.1,2.0
X1,2019,24980,Manual,3730,Petrol,145,49.6,1.5
4 Series,2016,16730,Manual,17309,Diesel,30,62.8,2.0
1 Series,2014,15965,Manual,30000,Petrol,305,35.3,3.0
X1,2017,15300,Manual,55426,Diesel,125,58.9,2.0
X1,2013,8562,Manual,67932,Diesel,165,51.4,2.0
1 Series,2017,14780,Manual,23552,Diesel,145,72.4,1.5
2 Series,2020,22450,Manual,10,Diesel,145,64.2,2.0
3 Series,2019,29990,Manual,10,Diesel,145,54.3,2.0
2 Series,2019,23975,Manual,10,Diesel,145,60.1,2.0
3 Series,2019,24990,Manual,4229,Diesel,145,64.2,2.0
1 Series,2016,11250,Manual,35447,Diesel,20,68.9,2.0
4 Series,2018,20991,Manual,11455,Petrol,150,46.3,2.0
1 Series,2015,11711,Manual,40560,Diesel,125,57.6,2.0
4 Series,2016,15650,Manual,34236,Petrol,160,46.3,2.0
1 Series,2017,14397,Manual,9243,Petrol,145,52.3,1.5
1 Series,2017,11650,Manual,29116,Diesel,145,83.1,1.5
1 Series,2017,14420,Manual,17357,Diesel,20,70.6,1.5
4 Series,2020,27950,Manual,10,Diesel,145,62.8,2.0
1 Series,2016,13984,Manual,15445,Petrol,125,52.3,1.5
3 Series,2016,12600,Manual,19800,Petrol,125,52.3,1.5
3 Series,2015,13391,Manual,62354,Diesel,125,58.9,2.0
3 Series,2015,11491,Manual,55700,Diesel,125,60.1,2.0
1 Series,2017,14995,Manual,13472,Diesel,145,65.7,2.0
2 Series,2019,19741,Manual,4500,Petrol,150,52.3,1.5
1 Series,2017,20491,Manual,12000,Petrol,150,36.2,3.0
1 Series,2015,13091,Manual,35000,Diesel,30,65.7,2.0
1 Series,2016,13250,Manual,26625,Petrol,125,53.3,1.5
1 Series,2016,12741,Manual,42500,Diesel,20,68.9,2.0
1 Series,2015,14644,Manual,31900,Diesel,30,62.8,2.0
2 Series,2019,21300,Manual,2455,Diesel,145,51.4,2.0
2 Series,2019,21600,Manual,1455,Diesel,145,51.4,2.0
3 Series,2016,14230,Manual,57736,Petrol,145,47.9,2.0
X1,2019,30920,Manual,5234,Diesel,145,68.9,2.0
X1,2016,14998,Manual,52422,Diesel,125,58.9,2.0
2 Series,2019,21500,Manual,6649,Petrol,145,42.2,1.5
2 Series,2019,26991,Manual,103,Diesel,145,51.4,2.0
2 Series,2017,16991,Manual,20626,Diesel,30,62.8,2.0
1 Series,2019,16980,Manual,12,Diesel,145,68.9,2.0
1 Series,2017,19991,Manual,20302,Petrol,145,36.2,3.0
3 Series,2019,27480,Manual,18,Diesel,145,54.3,2.0
2 Series,2019,21480,Manual,3347,Diesel,145,61.4,2.0
2 Series,2019,19980,Manual,1900,Petrol,145,42.8,1.5
2 Series,2019,19980,Manual,10,Petrol,145,42.8,1.5
3 Series,2019,27480,Manual,4398,Diesel,145,54.3,2.0
1 Series,2016,11491,Manual,36200,Diesel,0,83.1,1.5
4 Series,2015,15991,Manual,28000,Petrol,165,44.8,2.0
2 Series,2019,22990,Manual,8567,Diesel,150,51.4,2.0
3 Series,2019,20298,Manual,6018,Diesel,145,64.2,2.0
4 Series,2019,24490,Manual,9232,Petrol,150,42.8,2.0
1 Series,2017,14950,Manual,13971,Diesel,150,68.9,2.0
2 Series,2017,14990,Manual,14643,Petrol,125,52.3,1.5
1 Series,2020,23490,Manual,6565,Diesel,150,53.3,2.0
1 Series,2019,25490,Manual,10,Diesel,145,53.3,2.0
1 Series,2019,24450,Manual,10,Petrol,145,41.5,1.5
2 Series,2019,22650,Manual,100,Diesel,145,61.4,2.0
X1,2016,13991,Manual,46424,Diesel,125,60.1,2.0
X2,2020,23450,Manual,15,Diesel,145,55.4,2.0
4 Series,2020,25980,Manual,14,Petrol,145,46.3,2.0
1 Series,2020,20490,Manual,6262,Petrol,145,44.1,1.5
2 Series,2015,17261,Manual,25637,Petrol,300,34.9,3.0
3 Series,2019,24450,Manual,4725,Diesel,145,54.3,2.0
X2,2020,30990,Manual,6,Petrol,145,42.8,1.5
3 Series,2020,23490,Manual,15,Diesel,145,58.9,2.0
3 Series,2020,23990,Manual,13,Diesel,145,56.5,2.0
2 Series,2019,22991,Manual,103,Petrol,145,44.1,1.5
2 Series,2019,22490,Manual,10,Petrol,145,52.3,1.5
1 Series,2019,22490,Manual,10,Petrol,145,44.1,1.5
1 Series,2019,23990,Manual,10,Petrol,145,41.5,1.5
1 Series,2019,24990,Manual,10,Diesel,145,53.3,2.0
1 Series,2016,18990,Manual,10,Diesel,20,72.4,1.5
X2,2020,26890,Manual,9,Diesel,145,53.3,2.0
1 Series,2020,21940,Manual,514,Petrol,145,44.1,1.5
1 Series,2016,19490,Manual,10,Diesel,0,78.5,1.5
2 Series,2019,22440,Manual,10,Petrol,145,52.3,1.5
3 Series,2019,24990,Manual,4753,Diesel,145,64.2,2.0
3 Series,2019,24950,Manual,3238,Diesel,145,64.2,2.0
2 Series,2020,26095,Manual,101,Petrol,145,52.3,1.5
1 Series,2019,17697,Manual,3312,Petrol,145,52.3,1.5
1 Series,2017,24490,Manual,102,Diesel,145,65.7,2.0
1 Series,2016,19490,Manual,10,Diesel,20,72.4,1.5
1 Series,2016,19990,Manual,10,Petrol,125,53.3,1.5
3 Series,2018,15620,Manual,19281,Diesel,145,60.1,2.0
2 Series,2020,24475,Manual,117,Diesel,145,51.4,2.0
1 Series,2016,20990,Manual,10,Diesel,20,68.9,2.0
1 Series,2019,15995,Manual,5500,Diesel,145,68.9,2.0
1 Series,2014,8250,Manual,67654,Diesel,0,74.3,1.6
4 Series,2016,24980,Manual,10,Petrol,160,46.3,2.0
X1,2017,25990,Manual,10,Diesel,20,68.9,2.0
1 Series,2017,19490,Manual,10,Petrol,125,53.3,1.5
2 Series,2017,21990,Manual,10,Diesel,145,64.2,2.0
3 Series,2019,26450,Manual,3055,Diesel,145,54.3,2.0
3 Series,2019,26450,Manual,3093,Diesel,145,54.3,2.0
1 Series,2016,20990,Manual,10,Diesel,20,68.9,2.0
X1,2019,24775,Manual,6786,Petrol,145,51.4,1.5
1 Series,2018,16275,Manual,12879,Petrol,145,53.3,1.5
3 Series,2019,24775,Manual,3368,Diesel,145,64.2,2.0
1 Series,2015,9730,Manual,26845,Diesel,0,78.5,1.5
2 Series,2018,16419,Manual,11198,Petrol,145,42.2,1.5
3 Series,2019,24775,Manual,3758,Diesel,145,64.2,2.0
3 Series,2019,23990,Manual,4026,Diesel,145,64.2,2.0
1 Series,2014,10975,Manual,38000,Diesel,30,65.7,2.0
X2,2020,23990,Manual,15,Diesel,150,55.4,2.0
3 Series,2019,29975,Manual,1254,Diesel,145,54.3,2.0
3 Series,2019,27275,Manual,3377,Diesel,145,54.3,2.0
2 Series,2019,22275,Manual,12,Petrol,145,42.2,1.5
3 Series,2019,24775,Manual,3043,Diesel,145,64.2,2.0
3 Series,2014,12475,Manual,51122,Diesel,30,62.8,2.0
2 Series,2019,23775,Manual,34,Diesel,145,60.1,2.0
2 Series,2019,22775,Manual,10,Diesel,145,51.4,2.0
X2,2018,28990,Manual,12,Diesel,145,52.3,2.0
3 Series,2020,23990,Manual,5,Diesel,145,56.5,2.0
3 Series,2015,13275,Manual,61062,Diesel,125,60.1,2.0
3 Series,2015,13975,Manual,41655,Diesel,30,64.2,2.0
1 Series,2018,17975,Manual,12800,Diesel,145,50.4,1.5
3 Series,2020,23990,Manual,16,Diesel,145,56.5,2.0
1 Series,2018,16775,Manual,10842,Diesel,145,65.7,2.0
2 Series,2017,13991,Manual,36045,Diesel,0,74.3,1.5
3 Series,2017,12791,Manual,37676,Diesel,30,64.2,2.0
4 Series,2016,17999,Manual,30055,Diesel,145,55.4,2.0
X1,2013,10995,Manual,26642,Petrol,200,40.9,2.0
3 Series,2013,10480,Manual,36494,Diesel,20,68.9,2.0
3 Series,2016,12480,Manual,51379,Diesel,20,68.9,2.0
2 Series,2019,22480,Manual,6521,Diesel,145,60.1,2.0
X1,2019,24550,Manual,3228,Petrol,145,51.4,1.5
1 Series,2017,18290,Manual,21491,Petrol,260,36.2,3.0
1 Series,2020,21450,Manual,1905,Petrol,145,44.1,1.5
3 Series,2019,24450,Manual,3378,Diesel,145,64.2,2.0
3 Series,2019,24450,Manual,2912,Diesel,145,64.2,2.0
3 Series,2019,23990,Manual,4710,Diesel,145,54.3,2.0
3 Series,2019,26440,Manual,102,Diesel,145,54.3,2.0
X2,2019,26790,Manual,103,Diesel,145,53.3,2.0
3 Series,2019,24450,Manual,3973,Diesel,145,64.2,2.0
4 Series,2019,22450,Manual,115,Petrol,145,46.3,2.0
X1,2019,24550,Manual,4957,Petrol,145,51.4,1.5
1 Series,2020,23450,Manual,1524,Petrol,145,44.1,1.5
1 Series,2020,25890,Manual,1182,Diesel,145,53.3,2.0
2 Series,2016,13480,Manual,16600,Diesel,20,68.9,2.0
1 Series,2019,17980,Manual,6756,Diesel,145,65.7,2.0
1 Series,2019,18975,Manual,5650,Diesel,145,65.7,2.0
1 Series,2019,19475,Manual,4168,Petrol,145,52.3,1.5
1 Series,2019,18990,Manual,3423,Diesel,145,70.6,1.5
1 Series,2020,23450,Manual,1054,Petrol,145,41.5,1.5
1 Series,2017,13980,Manual,19484,Diesel,145,72.4,1.5
1 Series,2019,19975,Manual,5303,Diesel,145,65.7,2.0
1 Series,2019,18675,Manual,3382,Diesel,145,70.6,1.5
1 Series,2019,17480,Manual,5230,Diesel,145,68.9,2.0
2 Series,2019,21980,Manual,8494,Diesel,145,64.2,2.0
X2,2018,19240,Manual,18440,Diesel,145,55.4,2.0
3 Series,2014,13980,Manual,16376,Diesel,30,62.8,2.0
1 Series,2014,13798,Manual,50026,Petrol,305,35.3,3.0
2 Series,2019,20750,Manual,110,Petrol,145,52.3,1.5
2 Series,2019,20450,Manual,10,Petrol,145,42.8,1.5
3 Series,2014,11698,Manual,21798,Diesel,20,68.9,2.0
3 Series,2019,22990,Manual,1122,Diesel,145,60.1,2.0
1 Series,2017,16480,Manual,21344,Diesel,145,62.8,2.0
1 Series,2020,23450,Manual,2400,Petrol,145,44.1,1.5
1 Series,2014,12991,Manual,71301,Petrol,300,35.3,3.0
4 Series,2014,11991,Manual,50757,Petrol,165,46.3,2.0
1 Series,2019,15980,Manual,8359,Diesel,145,72.4,1.5
4 Series,2019,23775,Manual,8293,Diesel,145,62.8,2.0
1 Series,2020,23590,Manual,1104,Diesel,145,53.3,2.0
M4,2015,27590,Manual,27489,Petrol,325,31.0,3.0
1 Series,2019,20980,Manual,2985,Petrol,150,44.1,1.5
1 Series,2019,20980,Manual,6553,Petrol,150,44.1,1.5
2 Series,2017,12900,Manual,47301,Diesel,20,74.3,1.5
X1,2017,14600,Manual,39460,Diesel,150,68.9,2.0
X1,2017,14600,Manual,41334,Diesel,20,68.9,2.0
1 Series,2019,15940,Manual,7913,Petrol,145,53.3,1.5
1 Series,2015,16491,Manual,27411,Petrol,305,35.3,3.0
3 Series,2019,22480,Manual,5567,Diesel,145,56.5,2.0
2 Series,2019,23980,Manual,110,Diesel,145,60.1,2.0
1 Series,2016,18998,Manual,13857,Petrol,260,36.2,3.0
3 Series,2019,28998,Manual,7441,Diesel,150,54.3,2.0
1 Series,2016,17890,Manual,26193,Petrol,260,36.2,3.0
1 Series,2019,24500,Manual,4064,Diesel,145,57.7,1.5
1 Series,2016,12741,Manual,23114,Diesel,20,68.9,2.0
3 Series,2015,9802,Manual,61887,Diesel,30,62.8,2.0
2 Series,2018,16347,Manual,11141,Petrol,145,42.2,1.5
1 Series,2016,14990,Manual,10937,Diesel,30,65.7,2.0
1 Series,2019,20980,Manual,4630,Petrol,145,44.1,1.5
X1,2013,12680,Manual,32543,Petrol,200,40.9,2.0
3 Series,2019,29480,Manual,2802,Diesel,145,54.3,2.0
2 Series,2020,20980,Manual,10,Petrol,145,52.3,1.5
3 Series,2016,14250,Manual,27779,Diesel,30,64.2,2.0
1 Series,2018,17980,Manual,8067,Petrol,145,52.3,1.5
1 Series,2017,18480,Manual,39201,Petrol,150,36.2,3.0
3 Series,2017,16690,Manual,14348,Petrol,150,48.7,2.0
1 Series,2013,8990,Manual,37233,Petrol,150,49.6,1.6
4 Series,2018,18797,Manual,9788,Diesel,145,62.8,2.0
4 Series,2018,18997,Manual,8269,Diesel,145,62.8,2.0
1 Series,2016,9891,Manual,49811,Diesel,0,83.1,1.5
1 Series,2019,20980,Manual,3483,Petrol,145,44.1,1.5
1 Series,2018,16991,Manual,27500,Diesel,150,62.8,2.0
X1,2016,14991,Manual,21242,Diesel,20,68.9,2.0
3 Series,2017,16891,Manual,17907,Petrol,150,43.5,2.0
1 Series,2016,13553,Manual,17787,Petrol,125,52.3,1.5
X1,2016,17195,Manual,18960,Diesel,125,60.1,2.0
4 Series,2018,18280,Manual,17024,Petrol,145,46.3,2.0
3 Series,2017,14990,Manual,18452,Diesel,30,67.3,2.0
1 Series,2018,14724,Manual,24676,Diesel,145,62.8,2.0
2 Series,2019,19490,Manual,5512,Petrol,145,42.8,1.5
2 Series,2019,18480,Manual,10250,Petrol,145,42.2,1.5
3 Series,2019,24990,Manual,3271,Diesel,145,64.2,2.0
3 Series,2020,24990,Manual,101,Diesel,150,56.5,2.0
1 Series,2019,21990,Manual,1834,Diesel,145,56.5,2.0
2 Series,2017,17450,Manual,22661,Diesel,150,62.8,1.5
1 Series,2020,23990,Manual,3399,Diesel,150,53.3,2.0
3 Series,2020,23990,Manual,105,Diesel,145,56.5,2.0
X1,2016,14990,Manual,31915,Diesel,20,68.9,2.0
4 Series,2015,15780,Manual,33636,Diesel,145,55.4,2.0
1 Series,2016,12990,Manual,37179,Diesel,30,65.7,2.0
3 Series,2020,22990,Manual,101,Diesel,145,58.9,2.0
3 Series,2019,27450,Manual,2039,Diesel,145,54.3,2.0
3 Series,2019,28990,Manual,104,Diesel,145,54.3,2.0
X1,2019,27490,Manual,105,Diesel,145,40.4,2.0
1 Series,2019,15990,Manual,10069,Diesel,145,72.4,1.5
3 Series,2019,24990,Manual,4697,Diesel,145,64.2,2.0
1 Series,2019,15498,Manual,9391,Petrol,145,38.7,1.5
1 Series,2018,16998,Manual,11784,Diesel,145,49.6,2.0
1 Series,2019,17498,Manual,11211,Diesel,150,70.6,1.5
Z4,2015,17990,Manual,18089,Petrol,205,41.5,2.0
1 Series,2019,19980,Manual,15,Diesel,145,72.4,1.5
1 Series,2019,20980,Manual,15,Diesel,145,68.9,2.0
3 Series,2017,15490,Manual,22723,Petrol,150,48.7,2.0
1 Series,2019,18980,Manual,8328,Diesel,145,65.7,2.0
1 Series,2019,18480,Manual,10302,Diesel,145,70.6,1.5
1 Series,2019,20980,Manual,6215,Petrol,145,44.1,1.5
2 Series,2018,18480,Manual,3580,Petrol,145,52.3,1.5
1 Series,2019,15980,Manual,4968,Petrol,145,53.3,1.5
1 Series,2016,11985,Manual,22054,Diesel,20,72.4,1.5
1 Series,2016,14270,Manual,40358,Diesel,30,65.7,2.0
3 Series,2019,26480,Manual,2236,Diesel,145,54.3,2.0
1 Series,2019,24490,Manual,7645,Petrol,145,41.5,1.5
1 Series,2019,21990,Manual,7734,Petrol,145,41.5,1.5
1 Series,2019,19490,Manual,7990,Diesel,145,65.7,2.0
1 Series,2019,19980,Manual,2568,Petrol,145,52.3,1.5
1 Series,2016,13900,Manual,21291,Diesel,30,65.7,2.0
2 Series,2016,13995,Manual,37648,Diesel,30,64.2,2.0
3 Series,2016,12995,Manual,41500,Petrol,145,48.7,2.0
4 Series,2016,15495,Manual,36800,Petrol,160,46.3,2.0
1 Series,2016,9895,Manual,61800,Diesel,20,72.4,1.5
1 Series,2013,6395,Manual,93000,Diesel,0,74.3,1.6
1 Series,2017,15298,Manual,23205,Diesel,30,65.7,2.0
2 Series,2016,10170,Manual,32015,Diesel,20,74.3,1.5
3 Series,2015,10490,Manual,77963,Diesel,30,65.7,2.0
1 Series,2013,10391,Manual,31144,Petrol,150,50.4,1.6
1 Series,2016,16990,Manual,24618,Petrol,300,35.3,3.0
1 Series,2014,9037,Manual,40175,Diesel,30,65.7,2.0
X1,2013,9470,Manual,40812,Diesel,160,51.4,2.0
2 Series,2019,24450,Manual,1391,Diesel,145,60.1,2.0
2 Series,2016,14990,Manual,24488,Petrol,125,53.3,1.5
1 Series,2017,13659,Manual,30641,Diesel,20,70.6,1.5
2 Series,2015,8691,Manual,70067,Diesel,20,68.9,2.0
X1,2016,15037,Manual,29890,Diesel,125,60.1,2.0
2 Series,2020,24980,Manual,25,Petrol,145,52.3,1.5
2 Series,2020,24290,Manual,103,Petrol,145,52.3,1.5
X1,2019,23975,Manual,6907,Diesel,145,68.9,2.0
2 Series,2019,21975,Manual,3513,Petrol,145,52.3,1.5
3 Series,2015,8697,Manual,73785,Diesel,30,61.4,2.0
1 Series,2018,16695,Manual,7948,Diesel,145,65.7,2.0
3 Series,2016,13990,Manual,37550,Diesel,30,62.8,2.0
1 Series,2016,14490,Manual,25863,Petrol,125,52.3,1.5
1 Series,2017,15990,Manual,30800,Diesel,145,62.8,2.0
X1,2016,17261,Manual,29863,Diesel,125,58.9,2.0
3 Series,2017,11998,Manual,70067,Diesel,145,68.9,2.0
2 Series,2016,13998,Manual,16260,Diesel,20,68.9,1.5
1 Series,2014,10998,Manual,61500,Diesel,30,62.8,2.0
3 Series,2020,36995,Manual,103,Diesel,145,54.3,2.0
1 Series,2019,16490,Manual,9010,Diesel,150,72.4,1.5
X2,2019,24990,Manual,6764,Diesel,150,48.7,2.0
1 Series,2016,11991,Manual,22842,Diesel,20,68.9,2.0
2 Series,2019,20980,Manual,101,Petrol,145,52.3,1.5
2 Series,2019,20980,Manual,101,Petrol,145,52.3,1.5
1 Series,2017,14397,Manual,9243,Petrol,145,52.3,1.5
1 Series,2017,13040,Manual,20506,Diesel,145,68.9,2.0
2 Series,2019,24495,Manual,7107,Diesel,150,60.1,2.0
2 Series,2019,19980,Manual,102,Petrol,145,52.3,1.5
3 Series,2019,28295,Manual,2179,Diesel,150,54.3,2.0
3 Series,2019,27975,Manual,3367,Diesel,150,54.3,2.0
2 Series,2019,20980,Manual,1000,Petrol,145,52.3,1.5
2 Series,2019,20980,Manual,1000,Petrol,145,52.3,1.5
2 Series,2019,20980,Manual,1000,Petrol,145,52.3,1.5
1 Series,2019,23980,Manual,2672,Petrol,145,41.5,1.5
2 Series,2019,20980,Manual,1000,Petrol,145,52.3,1.5
4 Series,2016,18980,Manual,29614,Diesel,125,57.6,2.0
2 Series,2019,21980,Manual,101,Petrol,145,52.3,1.5
2 Series,2019,19480,Manual,152,Petrol,145,42.8,1.5
2 Series,2019,20980,Manual,1000,Petrol,145,52.3,1.5
1 Series,2017,13980,Manual,38120,Diesel,30,65.7,2.0
X1,2014,9530,Manual,47262,Diesel,165,51.4,2.0
2 Series,2015,10982,Manual,70000,Petrol,125,53.3,1.5
X1,2019,24490,Manual,3728,Petrol,145,51.4,1.5
1 Series,2018,13999,Manual,22492,Petrol,145,53.3,1.5
3 Series,2015,12950,Manual,52338,Diesel,30,64.2,2.0
1 Series,2019,17797,Manual,12266,Diesel,150,65.7,2.0
X1,2016,14200,Manual,51101,Diesel,125,60.1,2.0
1 Series,2016,11182,Manual,22499,Petrol,125,53.3,1.5
3 Series,2018,19575,Manual,26841,Diesel,150,64.2,2.0
X1,2013,8990,Manual,63000,Diesel,160,51.4,2.0
X1,2013,9380,Manual,47485,Diesel,160,51.4,2.0
3 Series,2015,8190,Manual,92230,Diesel,30,65.7,2.0
3 Series,2014,11474,Manual,53211,Diesel,30,61.4,2.0
X1,2013,8990,Manual,63000,Diesel,160,51.4,2.0
4 Series,2018,21991,Manual,11648,Petrol,150,43.5,2.0
4 Series,2017,19000,Manual,19202,Diesel,145,60.1,2.0
1 Series,2019,23963,Manual,6317,Petrol,145,41.5,1.5
1 Series,2017,15980,Manual,17000,Diesel,145,65.7,2.0
2 Series,2019,21980,Manual,9326,Diesel,145,60.1,2.0
X1,2019,22450,Manual,5455,Petrol,150,39.8,1.5
X1,2017,13500,Manual,50435,Diesel,20,68.9,2.0
2 Series,2016,8498,Manual,83850,Diesel,0,74.3,1.5
1 Series,2019,21980,Manual,2841,Petrol,145,44.1,1.5
1 Series,2019,18440,Manual,6088,Petrol,150,52.3,1.5
2 Series,2019,17980,Manual,7168,Petrol,145,52.3,1.5
1 Series,2016,12980,Manual,27696,Diesel,30,65.7,2.0
1 Series,2019,17980,Manual,5869,Diesel,145,70.6,1.5
2 Series,2017,15998,Manual,15926,Diesel,150,62.8,1.5
1 Series,2019,20980,Manual,4092,Petrol,145,44.1,1.5
1 Series,2017,13990,Manual,34249,Petrol,150,53.3,1.5
1 Series,2017,15490,Manual,32811,Diesel,150,65.7,2.0
1 Series,2015,12980,Manual,47863,Diesel,30,62.8,2.0
1 Series,2019,19480,Manual,4707,Diesel,145,65.7,2.0
1 Series,2018,17480,Manual,13455,Petrol,145,52.3,1.5
2 Series,2019,20980,Manual,1000,Petrol,145,52.3,1.5
2 Series,2019,20980,Manual,1000,Petrol,145,52.3,1.5
2 Series,2019,20980,Manual,1000,Petrol,145,52.3,1.5
2 Series,2019,20980,Manual,1000,Petrol,145,52.3,1.5
2 Series,2019,20980,Manual,1000,Petrol,145,52.3,1.5
1 Series,2017,15980,Manual,22022,Petrol,145,47.1,2.0
3 Series,2019,25980,Manual,3512,Diesel,145,54.3,2.0
2 Series,2019,19980,Manual,3459,Petrol,145,42.2,1.5
X2,2019,24980,Manual,3189,Diesel,145,48.7,2.0
3 Series,2019,25980,Manual,4903,Diesel,145,54.3,2.0
1 Series,2019,22480,Manual,100,Petrol,145,44.1,1.5
2 Series,2018,17480,Manual,13107,Petrol,145,52.3,1.5
X1,2019,24680,Manual,1000,Diesel,145,68.9,2.0
X1,2019,23980,Manual,4649,Diesel,145,68.9,2.0
X1,2019,28780,Manual,1000,Diesel,145,48.7,2.0
2 Series,2019,20780,Manual,2896,Petrol,150,52.3,1.5
1 Series,2018,14499,Manual,19947,Petrol,145,53.3,1.5
1 Series,2018,15499,Manual,20814,Petrol,145,53.3,1.5
X1,2016,18795,Manual,12370,Diesel,125,58.9,2.0
2 Series,2019,17980,Manual,1501,Diesel,145,55.4,2.0
X1,2019,24725,Manual,20,Petrol,145,52.3,1.5
3 Series,2018,19495,Manual,30815,Diesel,145,64.2,2.0
3 Series,2013,11001,Manual,61000,Diesel,125,58.9,2.0
1 Series,2013,8999,Manual,31128,Diesel,30,62.8,2.0
3 Series,2015,11990,Manual,78053,Petrol,160,44.8,2.0
1 Series,2015,11721,Manual,40057,Diesel,30,65.7,2.0
1 Series,2015,8650,Manual,75638,Petrol,145,50.4,1.6
1 Series,2015,9981,Manual,71119,Diesel,30,62.8,2.0
2 Series,2016,14880,Manual,29370,Petrol,125,53.3,1.5
5 Series,2016,12290,Manual,65747,Diesel,125,58.9,2.0
1 Series,2018,14495,Manual,24000,Petrol,145,53.3,1.5
X1,2019,25995,Manual,1501,Petrol,150,51.4,1.5
3 Series,2019,29990,Manual,16,Diesel,150,54.3,2.0
1 Series,2019,23940,Manual,101,Petrol,145,41.5,1.5
2 Series,2019,19970,Manual,5076,Petrol,145,52.3,1.5
1 Series,2016,10016,Manual,45919,Petrol,125,53.3,1.5
3 Series,2013,7991,Manual,75000,Diesel,20,68.9,2.0
3 Series,2017,13795,Manual,15467,Petrol,145,48.7,2.0
1 Series,2015,12250,Manual,34473,Petrol,125,52.3,1.5
1 Series,2016,11891,Manual,42964,Diesel,20,70.6,1.5
X1,2016,15995,Manual,46907,Diesel,125,58.9,2.0
